,Age,Fare,Parch,PassengerId,Pclass,SibSp,Survived,Is_Master,Name_title_level,PassengerId_10,PassengerId_100,Age_5,Age_10,Age_15,Age_20,Age_child,Cabin_nan,Relation_sum,Singleton,SmallFamily,LargeFamily,SibSpAge_rate,ParchAge_rate,Cabin_num,Name_len,Imp_ticket_fst_h,Imp_ticket_fst_m,Imp_ticket_fst_l,Ticket_common,Fare_avg,Fare_avg_7,Fare_avg_13,Fare_level,Imp_ticket_pre,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Cabin_prefix_A,Cabin_prefix_B,Cabin_prefix_C,Cabin_prefix_D,Cabin_prefix_E,Cabin_prefix_F,Cabin_prefix_G,Cabin_prefix_N,Cabin_prefix_T,Pclass_embarked_C_1,Pclass_embarked_C_2,Pclass_embarked_C_3,Pclass_embarked_Q_1,Pclass_embarked_Q_2,Pclass_embarked_Q_3,Pclass_embarked_S_1,Pclass_embarked_S_2,Pclass_embarked_S_3,Ticket_has_prefix_0,Ticket_has_prefix_1,Ticket_prefix_A.,Ticket_prefix_A./5.,Ticket_prefix_A.5.,Ticket_prefix_A/4,Ticket_prefix_A/4.,Ticket_prefix_A/5,Ticket_prefix_A/5.,Ticket_prefix_A/S,Ticket_prefix_A4.,Ticket_prefix_AQ/3.,Ticket_prefix_AQ/4,Ticket_prefix_C,Ticket_prefix_C.A.,Ticket_prefix_C.A./SOTON,Ticket_prefix_CA,Ticket_prefix_CA.,Ticket_prefix_F.C.,Ticket_prefix_F.C.C.,Ticket_prefix_Fa,Ticket_prefix_LP,Ticket_prefix_NaN,Ticket_prefix_P/PP,Ticket_prefix_PC,Ticket_prefix_PP,Ticket_prefix_S.C./A.4.,Ticket_prefix_S.C./PARIS,Ticket_prefix_S.O./P.P.,Ticket_prefix_S.O.C.,Ticket_prefix_S.O.P.,Ticket_prefix_S.P.,Ticket_prefix_S.W./PP,Ticket_prefix_SC,Ticket_prefix_SC/A.3,Ticket_prefix_SC/A4,Ticket_prefix_SC/AH,Ticket_prefix_SC/PARIS,Ticket_prefix_SC/Paris,Ticket_prefix_SCO/W,Ticket_prefix_SO/C,Ticket_prefix_SOTON/O.Q.,Ticket_prefix_SOTON/O2,Ticket_prefix_SOTON/OQ,Ticket_prefix_STON/O,Ticket_prefix_STON/O2.,Ticket_prefix_STON/OQ.,Ticket_prefix_SW/PP,Ticket_prefix_W./C.,Ticket_prefix_W.E.P.,Ticket_prefix_W/C,Ticket_prefix_WE/P,Ticket_first_1,Ticket_first_2,Ticket_first_3,Ticket_first_4,Ticket_first_5,Ticket_first_6,Ticket_first_7,Ticket_first_8,Ticket_first_9,Ticket_first_A,Ticket_first_C,Ticket_first_F,Ticket_first_L,Ticket_first_P,Ticket_first_S,Ticket_first_W,Pclass_sex_female_1,Pclass_sex_female_2,Pclass_sex_female_3,Pclass_sex_male_1,Pclass_sex_male_2,Pclass_sex_male_3
698,49.0,110.8833,1,699,1,1,0,0,1,69,6,9,4,3,2,0,1,2,0,1,0,2.0408163265306123,2.0408163265306123,1,24,1,0,0,4,27.720825,3.0,2.0,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
699,42.0,7.65,0,700,3,0,0,0,1,70,7,8,4,2,2,0,1,0,1,0,0,0.0,0.0,2,40,1,0,0,1,7.65,1.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,18.0,227.525,0,701,1,1,1,0,3,70,7,3,1,1,0,0,1,1,0,1,0,5.555555555555555,0.0,2,49,0,0,1,5,45.505,6.0,3.0,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
701,35.0,26.2875,0,702,1,0,1,0,1,70,7,7,3,2,1,0,1,0,1,0,0,0.0,0.0,1,32,0,0,1,1,26.2875,3.0,2.0,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
702,18.0,14.4542,1,703,3,0,0,0,2,70,7,3,1,1,0,0,0,1,0,1,0,0.0,5.555555555555555,0,21,1,1,0,2,7.2271,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
703,25.0,7.7417,0,704,3,0,0,0,1,70,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,21,1,0,0,1,7.7417,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,26.0,7.8542,0,705,3,1,0,0,1,70,7,5,2,1,1,0,0,1,0,1,0,3.8461538461538463,0.0,0,23,1,0,0,1,7.8542,1.0,0.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,39.0,26.0,0,706,2,0,0,0,1,70,7,7,3,2,1,0,0,0,1,0,0,0.0,0.0,0,46,1,1,0,2,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
706,45.0,13.5,0,707,2,0,1,0,3,70,7,9,4,3,2,0,0,0,1,0,0,0.0,0.0,0,29,1,1,0,1,13.5,1.0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
707,42.0,26.2875,0,708,1,0,1,0,1,70,7,8,4,2,2,0,1,0,1,0,0,0.0,0.0,1,33,0,0,1,1,26.2875,3.0,2.0,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
708,22.0,151.55,0,709,1,0,1,0,2,70,7,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,1,0,0,6,25.258333333333336,3.0,1.0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,4.5,15.2458,1,710,3,1,1,1,5,71,7,0,0,0,0,1,0,2,0,1,0,22.22222222222222,22.22222222222222,0,49,1,1,0,3,5.081933333333333,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,24.0,49.5042,0,711,1,0,1,0,2,71,7,4,2,1,1,0,1,0,1,0,0,0.0,0.0,1,48,0,0,1,1,49.5042,7.0,3.0,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
711,29.0,26.55,0,712,1,0,0,0,1,71,7,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,18,1,0,0,1,26.55,3.0,2.0,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
712,48.0,52.0,0,713,1,1,1,0,1,71,7,9,4,3,2,0,1,1,0,1,0,2.083333333333333,0.0,1,24,1,0,0,2,26.0,3.0,2.0,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713,29.0,9.4833,0,714,3,0,0,0,1,71,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,26,0,1,0,1,9.4833,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
714,52.0,13.0,0,715,2,0,0,0,1,71,7,10,5,3,2,0,0,0,1,0,0,0.0,0.0,0,21,1,1,0,2,6.5,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
715,19.0,7.65,0,716,3,0,0,0,1,71,7,3,1,1,0,0,1,0,1,0,0,0.0,0.0,2,42,1,0,0,1,7.65,1.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
716,38.0,227.525,0,717,1,0,1,0,2,71,7,7,3,2,1,0,1,0,1,0,0,0.0,0.0,1,29,0,0,1,5,45.505,6.0,3.0,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
717,27.0,10.5,0,718,2,0,1,0,2,71,7,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,35,1,0,0,1,10.5,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
718,29.0,15.5,0,719,3,0,0,0,1,71,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,19,1,0,0,2,7.75,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,33.0,7.775,0,720,3,0,0,0,1,72,7,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,28,1,0,0,1,7.775,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
720,6.0,33.0,1,721,2,0,1,0,2,72,7,1,0,0,0,1,0,1,0,1,0,0.0,16.666666666666664,0,33,1,1,0,3,11.0,1.0,0.0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
721,17.0,7.0542,0,722,3,1,0,0,1,72,7,3,1,1,0,0,0,1,0,1,0,5.88235294117647,0.0,0,25,1,0,0,1,7.0542,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722,34.0,13.0,0,723,2,0,0,0,1,72,7,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,28,1,0,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723,50.0,13.0,0,724,2,0,0,0,1,72,7,10,5,3,2,0,0,0,1,0,0,0.0,0.0,0,23,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
724,27.0,53.1,0,725,1,1,1,0,1,72,7,5,2,1,1,0,1,1,0,1,0,3.7037037037037033,0.0,1,29,1,0,0,2,26.55,3.0,2.0,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725,20.0,8.6625,0,726,3,0,0,0,1,72,7,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,19,1,0,0,1,8.6625,1.0,0.0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,30.0,21.0,0,727,2,3,1,0,3,72,7,6,3,2,1,0,0,3,0,1,0,10.0,0.0,0,43,1,0,0,2,10.5,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727,22.0,7.7375,0,728,3,0,1,0,2,72,7,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,24,1,0,0,1,7.7375,1.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
728,25.0,26.0,0,729,2,1,0,0,1,72,7,5,2,1,1,0,0,1,0,1,0,4.0,0.0,0,31,1,1,0,2,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729,25.0,7.925,0,730,3,1,0,0,2,73,7,5,2,1,1,0,0,1,0,1,0,4.0,0.0,0,29,0,1,0,1,7.925,1.0,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
730,29.0,211.3375,0,731,1,0,1,0,2,73,7,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,29,1,1,0,4,52.834375,7.0,4.0,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,11.0,18.7875,0,732,3,0,0,0,1,73,7,2,1,0,0,1,0,0,1,0,0,0.0,0.0,0,24,1,1,0,2,9.39375,1.0,0.0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732,29.0,0.0,0,733,2,0,0,0,1,73,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,1,1,0,1,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
733,23.0,13.0,0,734,2,0,0,0,1,73,7,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,26,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
734,23.0,13.0,0,735,2,0,0,0,1,73,7,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,28,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
735,28.5,16.1,0,736,3,0,0,0,1,73,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,0,0,0,2,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,48.0,34.375,3,737,3,1,0,0,3,73,7,9,4,3,2,0,0,4,0,1,0,2.083333333333333,6.25,0,39,0,0,1,5,6.875,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
737,35.0,512.3292,0,738,1,0,1,0,1,73,7,7,3,2,1,0,1,0,1,0,0,0.0,0.0,1,22,0,0,1,4,128.0823,18.0,9.0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
738,29.0,7.8958,0,739,3,0,0,0,1,73,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,7.8958,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,29.0,7.8958,0,740,3,0,0,0,1,74,7,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,7.8958,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,29.0,30.0,0,741,1,0,1,0,1,74,7,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,27,1,0,0,1,30.0,4.0,2.0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
741,36.0,78.85,0,742,1,1,0,0,1,74,7,7,3,2,1,0,1,1,0,1,0,2.7777777777777777,0.0,1,29,1,0,0,3,26.28333333333333,3.0,2.0,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
